Date,Adj Close,Close,High,Low,Open,Volume,Stock_ID,Stock_Name
2025-03-21,387.05474853515625,396.0,398.0,390.0,392.5,8097221,2308.TW,台達電
2025-03-24,383.14508056640625,392.0,406.0,392.0,400.0,10078008,2308.TW,台達電
2025-03-25,383.14508056640625,392.0,395.5,390.5,392.5,4649203,2308.TW,台達電
2025-03-26,389.9869689941406,399.0,400.5,394.0,396.5,9411426,2308.TW,台達電
2025-03-27,383.14508056640625,392.0,395.0,381.5,395.0,5016744,2308.TW,台達電
2025-03-28,367.9952087402344,376.5,386.5,375.0,383.0,9435073,2308.TW,台達電
2025-03-31,351.8679504394531,360.0,369.5,360.0,365.0,8691223,2308.TW,台達電
2025-04-01,362.61944580078125,371.0,371.5,362.5,365.0,6160920,2308.TW,台達電
2025-04-02,361.1533508300781,369.5,373.5,364.0,365.0,3389999,2308.TW,台達電
2025-04-07,325.47784423828125,333.0,333.0,333.0,333.0,2196910,2308.TW,台達電
2025-04-08,298.1103515625,305.0,311.0,300.0,300.5,28156853,2308.TW,台達電
2025-04-09,274.16375732421875,280.5,304.5,275.0,293.0,16901587,2308.TW,台達電
2025-04-10,301.5312805175781,308.5,308.5,308.5,308.5,3270591,2308.TW,台達電
2025-04-11,327.4326477050781,335.0,335.0,300.5,306.5,22014107,2308.TW,台達電
2025-04-14,322.54559326171875,330.0,350.0,328.0,349.5,17476535,2308.TW,台達電
2025-04-15,323.0343017578125,330.5,332.5,324.0,329.5,7198521,2308.TW,台達電
2025-04-16,313.2602233886719,320.5,327.5,320.5,325.0,7262799,2308.TW,台達電
2025-04-17,308.3731384277344,315.5,316.5,307.0,313.5,11970974,2308.TW,台達電
2025-04-18,312.28277587890625,319.5,320.0,315.0,316.0,2443456,2308.TW,台達電
2025-04-21,304.95220947265625,312.0,319.0,309.5,316.5,3215675,2308.TW,台達電
2025-04-22,302.9974060058594,310.0,317.0,308.5,308.5,4505507,2308.TW,台達電
2025-04-23,322.0569152832031,329.5,331.5,314.5,316.5,7128300,2308.TW,台達電
2025-04-24,319.1246643066406,326.5,334.5,324.5,332.0,5268652,2308.TW,台達電
2025-04-25,323.0343017578125,330.5,339.5,329.5,334.0,8015088,2308.TW,台達電
2025-04-28,332.8084411621094,340.5,344.0,335.5,343.0,6256932,2308.TW,台達電
2025-04-29,332.3197326660156,340.0,340.0,332.0,339.0,7308691,2308.TW,台達電
2025-04-30,325.966552734375,333.5,338.5,333.0,337.5,7771275,2308.TW,台達電
2025-05-02,346.00347900390625,354.0,356.0,337.0,339.5,12799777,2308.TW,台達電
2025-05-05,349.9131164550781,358.0,364.0,352.5,364.0,10719987,2308.TW,台達電
2025-05-06,350.8905029296875,359.0,363.0,353.0,355.0,7370329,2308.TW,台達電
2025-05-07,355.28887939453125,363.5,368.0,359.5,360.0,7607451,2308.TW,台達電
2025-05-08,363.59686279296875,372.0,375.0,362.5,363.0,9611005,2308.TW,台達電
2025-05-09,365.55169677734375,374.0,378.0,370.5,377.5,9755813,2308.TW,台達電
